x_est,y_est,z_est,x_mocap, y_mocap, z_mocap, x_uwb, y_uwb, z_mb1202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699999988079071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699999988079071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949999988079071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41999998688697815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41999998688697815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400000214576721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000000834465027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949999988079071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949999988079071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9200000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100000262260437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8899999856948853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999952316284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999952316284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799999952316284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700000047683716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8600000143051147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8500000238418579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199999809265137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099999964237213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8199999928474426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099999964237213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7900000214576721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799999713897705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7699999809265137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599999904632568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599999904632568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400000095367432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200000286102295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099999785423279
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6800000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700000166893005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000262260437
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999761581421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299999952316284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6200000047683716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100000143051147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100000143051147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5799999833106995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699999928474426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4399999976158142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550000011920929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099999964237213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38999998569488525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47999998927116394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699999988079071
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999998807907104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300000071525574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41999998688697815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41999998688697815
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38999998569488525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3799999952316284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700000047683716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36000001430511475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000035762787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33000001311302185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199999928474426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100000023841858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28999999165534973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27000001072883606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28999999165534973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27000001072883606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25999999046325684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
